cibil__user,overdue_amount_ongoing,overdue_number_ongoing,funded_amount_ongoing,highest_fundamt_ongoing,total_loans_ongoing,total_emi_ongoing,total_current_due_ongoing,settle_12month
2786,43298.0,5.0,1223897.0,425610.0,9.0,19592.0,819214.0,0.0
2799,2536.0,1.0,1158743.0,400000.0,20.0,13143.0,1026743.0,0.0
2800,8581.0,4.0,316436.0,188000.0,12.0,10473.0,257496.0,0.0
2803,0.0,0.0,201144.0,65000.0,7.0,16030.0,96701.0,0.0
2814,450.0,1.0,25490.0,25490.0,2.0,0.0,64944.0,1.0
2818,12773.0,2.0,1782379.0,638761.0,21.0,16035.0,1715889.0,0.0
2830,236066.0,3.0,395000.0,275000.0,5.0,0.0,365518.0,3.0
2833,30508.0,4.0,90000.0,50000.0,5.0,7575.0,135878.0,0.0
2837,0.0,0.0,102386.0,40000.0,8.0,5604.0,211458.0,0.0
2838,0.0,0.0,1998334.0,1280000.0,15.0,20804.0,1656733.0,0.0
2841,33288.0,1.0,95000.0,50000.0,3.0,2796.0,112987.0,1.0
2850,11669.0,1.0,45000.0,25000.0,1.0,4400.0,25667.0,0.0
2852,10120.0,3.0,75000.0,51000.0,4.0,21066.0,97912.0,1.0
2866,16440.0,4.0,922318.0,340000.0,10.0,863.0,433818.0,0.0
2868,6180.0,1.0,197984.0,100000.0,3.0,0.0,62872.0,1.0
2892,1082.0,2.0,202700.0,132000.0,5.0,0.0,292542.0,0.0
2896,95550.0,5.0,1157112.0,500000.0,9.0,12950.0,1007300.0,0.0
2941,18688.0,2.0,9300.0,8300.0,3.0,0.0,62109.0,0.0
2954,3.0,1.0,3806134.0,1049140.0,16.0,67546.0,2860671.0,0.0
2956,1735.0,1.0,2667000.0,700000.0,20.0,51413.0,3290235.0,1.0
2963,17164.0,1.0,2875888.0,1247105.0,18.0,33327.0,2709425.0,0.0
2970,23962.0,1.0,30000.0,30000.0,2.0,3711.0,89079.0,1.0
2975,14371.0,2.0,3180097.0,1015367.0,19.0,25408.0,3523719.0,0.0
2980,59147.0,4.0,331000.0,200000.0,5.0,40390.0,371189.0,2.0
2988,79069.0,3.0,1457694.0,1346743.0,4.0,15653.0,1382455.0,0.0
2991,0.0,0.0,10340077.0,3200000.0,21.0,72631.0,6598179.0,0.0
3008,8125045.0,2.0,1166345.0,990000.0,5.0,9164.0,1723489.0,2.0
3009,152805.0,3.0,1079000.0,300000.0,6.0,34741.0,486625.0,5.0
3017,41778.0,5.0,1101038.0,440000.0,21.0,550046.0,1068002.0,2.0
3019,699772.0,13.0,2544985.0,926000.0,14.0,11654.0,1623693.0,4.0
3048,42912.0,4.0,1010756.0,545511.0,5.0,10000.0,636608.0,0.0
3051,4200.0,1.0,248580.0,150000.0,6.0,2393.0,156310.0,2.0
3060,22167.0,1.0,1285214.0,870000.0,21.0,3665.0,1922108.0,0.0
3076,0.0,0.0,385500.0,60000.0,14.0,48966.0,213522.0,0.0
3079,48764.0,1.0,352616.0,187000.0,6.0,18874.0,187967.0,0.0
3080,185187.0,6.0,3073500.0,1200000.0,11.0,11461.0,2146647.0,0.0
3090,10308.0,2.0,476167.0,110000.0,11.0,25519.0,246135.0,0.0
3096,7791.0,1.0,615743.0,200000.0,15.0,2677.0,442067.0,0.0
3108,12980.0,1.0,394035.0,143074.0,11.0,7338.0,459416.0,4.0
3129,5000.0,1.0,706800.0,200000.0,15.0,41426.0,663525.0,0.0
3132,721536.0,2.0,5599022.0,5412000.0,5.0,54982.0,5280469.0,1.0
3156,0.0,0.0,5028931.0,708670.0,21.0,114241.0,4326179.0,0.0
3174,250577.0,13.0,445072.0,200000.0,15.0,16639.0,527005.0,4.0
3179,3520.0,1.0,69990.0,41000.0,4.0,6059.0,19549.0,0.0
3189,66083.0,4.0,1370428.0,495000.0,12.0,37047.0,980558.0,0.0
3197,51329.0,3.0,7408469.0,3542000.0,13.0,94774.0,7440344.0,1.0
3198,0.0,0.0,3243000.0,2750000.0,7.0,10000.0,3432486.0,0.0
3201,77992.0,5.0,820991.0,373685.0,8.0,2580.0,259716.0,0.0
3204,0.0,0.0,744343.0,270000.0,7.0,9033.0,708177.0,0.0
3209,0.0,0.0,3318630.0,710640.0,25.0,28984.0,2541101.0,0.0
3214,10000.0,1.0,220305.0,52305.0,6.0,2500.0,162790.0,0.0
3243,0.0,0.0,16233349.0,4000000.0,28.0,239931.0,9396633.0,0.0
3249,186.0,1.0,326229.0,200000.0,13.0,25569.0,449560.0,0.0
3256,0.0,0.0,748432.0,325034.0,8.0,8000.0,613172.0,0.0
3261,0.0,0.0,2520000.0,1000000.0,13.0,71718.0,2610700.0,0.0
3266,23678.0,4.0,42006.0,30000.0,5.0,0.0,50278.0,1.0
3271,138944.0,6.0,2184350.0,726590.0,8.0,1835.0,1542912.0,1.0
3282,0.0,0.0,516799.0,313000.0,19.0,10290.0,918461.0,0.0
3289,0.0,0.0,837035.0,283000.0,22.0,5354.0,1594477.0,0.0
3296,6486.0,2.0,19000.0,8000.0,2.0,0.0,6000.0,0.0
3299,9432.0,2.0,663332.0,250000.0,8.0,14611.0,396042.0,1.0
3308,0.0,0.0,1385996.0,675000.0,12.0,18639.0,606797.0,0.0
3326,8984.0,3.0,3085500.0,1600000.0,12.0,21993.0,1678125.0,0.0
3360,59460.0,3.0,389363.0,121000.0,6.0,11527.0,129733.0,0.0
3371,23951.0,5.0,600500.0,150000.0,10.0,9363.0,607778.0,0.0
3404,26779.0,2.0,112172.0,80172.0,2.0,0.0,95606.0,1.0
3409,34351.0,2.0,1972177.0,596617.0,17.0,61403.0,1562474.0,1.0
3410,353.0,1.0,2811728.0,1853151.0,23.0,24316.0,1680598.0,0.0
3411,10942.0,1.0,4245600.0,3400000.0,7.0,42003.0,3900515.0,0.0
3413,18545.0,2.0,1152289.0,750000.0,8.0,37649.0,704880.0,0.0
3423,29745.0,2.0,64970.0,46320.0,6.0,0.0,43977.0,0.0
3443,48685.0,2.0,185000.0,55000.0,4.0,5024.0,105538.0,0.0
3446,192495.0,11.0,466845.0,194000.0,16.0,5687.0,9165982.0,2.0
3454,3029.0,1.0,1206590.0,400000.0,14.0,63780.0,800139.0,0.0
3456,12300.0,1.0,291233.0,80000.0,17.0,21053.0,333263.0,0.0
3457,20499.0,6.0,202317.0,50000.0,12.0,20904.0,165414.0,0.0
3460,21602.0,4.0,921000.0,364000.0,6.0,15351.0,772533.0,0.0
3465,0.0,0.0,381000.0,381000.0,2.0,0.0,199356.0,0.0
3476,2.0,1.0,560642.0,269740.0,9.0,9755.0,610967.0,0.0
3478,170123.0,3.0,449000.0,400000.0,4.0,11758.0,917905.0,2.0
3488,77163.0,2.0,4886154.0,3150000.0,12.0,51693.0,4018991.0,2.0
3531,2430.0,1.0,532950.0,300000.0,8.0,13647.0,505678.0,0.0
3545,0.0,0.0,942000.0,360000.0,7.0,7814.0,449658.0,1.0
3557,5059.0,2.0,1702563.0,700000.0,12.0,17719.0,1225553.0,0.0
3572,10247.0,1.0,4578500.0,4410000.0,9.0,12840.0,4627334.0,1.0
3584,142390.0,5.0,471000.0,200000.0,6.0,12227.0,435919.0,1.0
3586,98251.0,6.0,44500.0,27500.0,6.0,17328.0,113411.0,2.0
3595,7803.0,1.0,1001700.0,650000.0,10.0,11869.0,799347.0,0.0
3604,154705.0,10.0,3191757.0,656200.0,29.0,26901.0,2283624.0,0.0
3627,0.0,0.0,982000.0,350000.0,10.0,42807.0,838085.0,0.0
3632,4267.0,1.0,182499.0,100000.0,4.0,7010.0,110904.0,0.0
3649,0.0,0.0,0.0,0.0,1.0,0.0,7649.0,0.0
3663,58386.0,4.0,2724244.0,1600000.0,21.0,64238.0,2772054.0,0.0
3665,121106.0,6.0,226634.0,180000.0,6.0,5567.0,251197.0,4.0
3673,0.0,0.0,36622.0,20524.0,2.0,0.0,20761.0,0.0
3674,0.0,0.0,177278.0,70000.0,8.0,1691.0,175198.0,0.0
3678,0.0,0.0,1191450.0,600000.0,13.0,26620.0,812880.0,0.0
3690,14914.0,2.0,1038718.0,399500.0,8.0,12900.0,496707.0,0.0
3693,0.0,0.0,752108.0,500000.0,12.0,1855.0,575106.0,1.0
3719,16369.0,2.0,41699.0,30000.0,2.0,4077.0,24065.0,0.0
3724,26578.0,1.0,0.0,0.0,1.0,0.0,26578.0,3.0
3744,25079.0,4.0,3218167.0,1091123.0,23.0,61056.0,3327116.0,0.0
3754,29422.0,2.0,549000.0,450000.0,3.0,13079.0,502362.0,0.0
3757,15004.0,1.0,0.0,0.0,1.0,0.0,33113.0,0.0
3762,45430.0,1.0,24000.0,10000.0,2.0,10246.0,6132.0,0.0
3763,81407.0,7.0,538998.0,132000.0,10.0,17817.0,165045.0,0.0
3765,0.0,0.0,1406507.0,473769.0,16.0,20317.0,1952591.0,0.0
3770,0.0,0.0,929173.0,506009.0,11.0,12541.0,929797.0,0.0
3774,7378.0,1.0,62000.0,50000.0,3.0,0.0,89561.0,0.0
3796,64429.0,6.0,362013.0,150000.0,11.0,6054.0,297272.0,1.0
3810,40180.0,1.0,3699450.0,1827000.0,6.0,9323.0,3321992.0,0.0
3829,15632.0,2.0,72220.0,30000.0,4.0,0.0,187343.0,0.0
3834,80923.0,4.0,871010.0,308810.0,10.0,9869.0,653618.0,0.0
3875,64447.0,7.0,455325.0,101900.0,11.0,8241.0,314118.0,0.0
3888,67573.0,3.0,100000.0,50000.0,3.0,11142.0,104564.0,1.0
3902,79193.0,2.0,388900.0,250000.0,5.0,0.0,319045.0,2.0
3903,216539.0,3.0,397778.0,225000.0,4.0,5292.0,235622.0,1.0
3906,89515.0,9.0,676336.0,350000.0,13.0,17957.0,497503.0,1.0
3908,612330.0,13.0,7659673.0,6578370.0,19.0,77028.0,7852801.0,7.0
3909,35724.0,1.0,32500.0,29000.0,2.0,2742.0,106176.0,0.0
3913,2517.0,2.0,523916.0,200000.0,16.0,27028.0,766414.0,0.0
3932,0.0,0.0,351679.0,100000.0,8.0,5763.0,386534.0,0.0
3936,17406.0,1.0,838500.0,525000.0,3.0,20285.0,444218.0,1.0
3939,211201.0,3.0,46000.0,40000.0,3.0,7046.0,84409.0,1.0
3941,0.0,0.0,418311.0,200000.0,9.0,18735.0,347883.0,0.0
3943,8974.0,2.0,1155408.0,500000.0,14.0,11644.0,1277302.0,0.0
3949,4914.0,2.0,127512.0,68341.0,8.0,10304.0,87495.0,3.0
3958,150185.0,1.0,2233877.0,1000000.0,7.0,0.0,1804619.0,0.0
3998,55639.0,3.0,269900.0,151000.0,4.0,2964.0,148650.0,1.0
4002,0.0,0.0,210000.0,110000.0,3.0,2645.0,188854.0,0.0
4013,1679523.0,3.0,7137909.0,3592909.0,5.0,32640.0,6325783.0,2.0
4018,68190.0,4.0,712376.0,220000.0,5.0,11557.0,204241.0,2.0
4021,23013.0,4.0,421727.0,218000.0,12.0,5187.0,302101.0,0.0
4023,1741.0,1.0,239709.0,60000.0,13.0,3355.0,279734.0,0.0
4054,72353.0,3.0,8669687.0,3988751.0,11.0,85497.0,8328548.0,2.0
4071,0.0,0.0,354000.0,186000.0,7.0,3277.0,357753.0,0.0
4075,105513.0,7.0,1210484.0,1000000.0,9.0,26012.0,784092.0,0.0
4094,0.0,0.0,4439264.0,2935000.0,23.0,70091.0,3686794.0,0.0
4100,439479.0,16.0,1540940.0,306190.0,28.0,35804.0,1707616.0,2.0
4148,45275.0,3.0,300871.0,171000.0,5.0,11911.0,85084.0,4.0
4160,0.0,0.0,2187768.0,792000.0,15.0,5165.0,1786434.0,0.0
4167,0.0,0.0,3210660.0,1880000.0,8.0,55285.0,3410594.0,0.0
4179,53865.0,2.0,5471500.0,2900000.0,6.0,21991.0,4633760.0,0.0
4188,167008.0,5.0,412578.0,223528.0,7.0,5513.0,640613.0,3.0
4205,4410.0,1.0,1408000.0,680000.0,6.0,0.0,738443.0,0.0
4211,29554.0,2.0,72000.0,50000.0,2.0,0.0,57514.0,0.0
4216,46178.0,4.0,5859000.0,2500000.0,9.0,23039.0,5795209.0,1.0
4220,21585.0,3.0,9000.0,6000.0,3.0,0.0,31990.0,0.0
4232,24712.0,3.0,356700.0,85200.0,11.0,25831.0,342878.0,1.0
4235,111389.0,8.0,1236000.0,500000.0,16.0,21878.0,1197939.0,1.0
4240,3851.0,3.0,356754.0,175000.0,10.0,8764.0,305407.0,0.0
4242,1014.0,1.0,32900.0,31900.0,3.0,4558.0,30196.0,0.0
4258,65909.0,6.0,205979.0,97000.0,9.0,0.0,480972.0,1.0
4262,47388.0,3.0,873990.0,500000.0,11.0,17679.0,809272.0,0.0
4273,27747.0,1.0,400190.0,230000.0,7.0,19335.0,390416.0,0.0
4274,37510.0,6.0,4097565.0,3460000.0,10.0,0.0,3253459.0,0.0
4279,344544.0,4.0,514054.0,196000.0,8.0,6599.0,372787.0,3.0
4301,46965.0,7.0,319389.0,151000.0,10.0,7451.0,217732.0,0.0
4311,3538.0,2.0,98000.0,30000.0,3.0,1575.0,64910.0,1.0
4313,128432.0,3.0,3866838.0,3000000.0,7.0,9387.0,3844910.0,1.0
4315,76743.0,5.0,376920.0,120000.0,7.0,48722.0,206163.0,0.0
4316,28676.0,2.0,1169300.0,552300.0,6.0,4438.0,475077.0,0.0
4332,40475.0,4.0,893468.0,272000.0,14.0,30053.0,892964.0,0.0
4337,113151.0,2.0,3073000.0,1000000.0,10.0,55696.0,1903835.0,2.0
4340,0.0,0.0,447419.0,100547.0,9.0,8885.0,271130.0,0.0
4345,4969.0,1.0,631926.0,223313.0,13.0,13864.0,359205.0,0.0
4356,5700.0,1.0,1224458.0,460107.0,17.0,395459.0,1274533.0,0.0
4400,0.0,0.0,61500.0,57000.0,4.0,0.0,103189.0,0.0
4421,0.0,0.0,2958682.0,1033000.0,13.0,28667.0,2708261.0,0.0
4439,0.0,0.0,4338048.0,1308000.0,17.0,86764.0,3250762.0,0.0
4444,0.0,0.0,345000.0,120000.0,6.0,8500.0,229890.0,0.0
4445,0.0,0.0,326180.0,275000.0,9.0,8573.0,339185.0,0.0
4462,0.0,0.0,177186.0,102186.0,3.0,4283.0,146752.0,0.0
4466,0.0,0.0,2652164.0,1250000.0,16.0,0.0,2885688.0,0.0
4480,742597.0,3.0,225000.0,225000.0,3.0,0.0,742644.0,1.0
4504,0.0,0.0,862929.0,200000.0,16.0,272435.0,712955.0,0.0
4506,0.0,0.0,459979.0,369000.0,7.0,2166.0,341869.0,0.0
4511,876.0,1.0,264750.0,166000.0,3.0,0.0,97118.0,1.0
4517,792.0,1.0,1851503.0,1700000.0,10.0,24758.0,1661101.0,0.0
4522,21253.0,2.0,250000.0,150000.0,5.0,13206.0,263350.0,0.0
4549,2792.0,1.0,58700.0,50000.0,2.0,2796.0,53365.0,0.0
4569,28487.0,4.0,1175000.0,680000.0,5.0,12912.0,956659.0,0.0
4585,0.0,0.0,195000.0,70000.0,7.0,8996.0,227779.0,0.0
4624,5552.0,1.0,1978728.0,1579000.0,4.0,5552.0,593553.0,0.0
4633,0.0,0.0,150000.0,60000.0,3.0,2830.0,126289.0,1.0
4642,54312.0,8.0,3708780.0,1028000.0,23.0,108457.0,2035824.0,1.0
4653,0.0,0.0,1129814.0,271069.0,19.0,29070.0,1009289.0,0.0
4659,147440.0,6.0,2756880.0,1980000.0,9.0,6304.0,2158943.0,2.0
4662,0.0,0.0,336535.0,90000.0,12.0,25789.0,314163.0,0.0
4679,32534.0,4.0,2030000.0,500000.0,15.0,41173.0,1464935.0,0.0
4685,20050.0,8.0,382655.0,236000.0,12.0,8589.0,170337.0,0.0
4693,37551.0,3.0,1733849.0,569849.0,6.0,0.0,850752.0,0.0
4695,48358.0,3.0,3358668.0,1610278.0,15.0,49899.0,3331895.0,0.0
4749,4542.0,1.0,101600.0,51000.0,1.0,5052.0,40812.0,1.0
4756,5941.0,1.0,2565562.0,1500000.0,21.0,53746.0,1649019.0,0.0
4766,87072.0,6.0,131400.0,50000.0,8.0,9598.0,179363.0,1.0
4769,22737.0,2.0,1255084.0,407000.0,14.0,10735.0,1439330.0,0.0
4782,0.0,0.0,615629.0,305629.0,9.0,20871.0,555079.0,0.0
4799,0.0,0.0,319000.0,200000.0,3.0,0.0,202877.0,0.0
4800,33037.0,1.0,1188580.0,600000.0,11.0,11041.0,1160485.0,0.0
4809,7750.0,2.0,1708000.0,350000.0,18.0,64404.0,1428609.0,1.0
4812,0.0,0.0,33394.0,25394.0,1.0,3359.0,25394.0,1.0
4819,28955.0,2.0,645018.0,178892.0,11.0,12950.0,483583.0,0.0
4824,3552.0,1.0,9800.0,6300.0,1.0,0.0,3552.0,0.0
4836,-6.0,6.0,1657293.0,400000.0,12.0,25428.0,928705.0,0.0
4845,0.0,0.0,174000.0,88000.0,3.0,176932.0,179681.0,0.0
4875,107777.0,3.0,825999.0,500000.0,7.0,0.0,858251.0,2.0
4906,51644.0,6.0,1049842.0,310000.0,11.0,38149.0,772629.0,0.0
4910,2280.0,1.0,2111930.0,2011930.0,4.0,0.0,2034066.0,0.0
4914,1500.0,1.0,435700.0,339812.0,9.0,0.0,460254.0,1.0
4919,0.0,0.0,127630.0,57103.0,3.0,5000.0,108017.0,0.0
4931,1098.0,1.0,539817.0,245631.0,12.0,8000.0,630511.0,0.0
4935,6112.0,1.0,843099.0,600000.0,3.0,1234.0,955379.0,0.0
4959,34441.0,6.0,246073.0,50000.0,16.0,8395.0,163416.0,0.0
4967,4958.0,1.0,2035228.0,868763.0,9.0,72650.0,1400715.0,1.0
4976,3094.0,2.0,2177597.0,310152.0,30.0,52060.0,1642843.0,0.0
4977,21714.0,1.0,75000.0,75000.0,1.0,0.0,75000.0,0.0
4984,0.0,0.0,613046.0,207333.0,22.0,20038.0,618938.0,0.0
4987,10200.0,1.0,1059000.0,350000.0,8.0,33087.0,890175.0,0.0
5011,343275.0,3.0,813992.0,500000.0,4.0,14307.0,346087.0,0.0
5012,192961.0,6.0,992155.0,657079.0,9.0,3568.0,805752.0,3.0
5024,0.0,0.0,25500.0,17500.0,1.0,0.0,17500.0,0.0
5034,0.0,0.0,458210.0,350000.0,6.0,0.0,520385.0,0.0
5051,19328.0,2.0,1588600.0,1000000.0,7.0,4406.0,1362906.0,0.0
5066,502513.0,4.0,3686251.0,2935178.0,10.0,40308.0,3252543.0,2.0
5080,65053.0,3.0,38000.0,30000.0,4.0,10000.0,178186.0,1.0
5089,70991.0,3.0,589100.0,450000.0,5.0,10128.0,424624.0,1.0
5091,16321.0,3.0,71881.0,41844.0,6.0,2000.0,146926.0,0.0
5094,23524.0,2.0,256500.0,160000.0,3.0,0.0,131999.0,1.0
5100,0.0,0.0,205670.0,107250.0,13.0,5303.0,677862.0,0.0
5101,49803.0,3.0,135500.0,50000.0,4.0,2990.0,91547.0,2.0
5127,57855.0,1.0,983211.0,660211.0,3.0,5126.0,569288.0,0.0
5135,117967.0,4.0,2305302.0,623158.0,12.0,3471.0,1919259.0,3.0
5136,17441.0,1.0,57000.0,30000.0,2.0,0.0,24092.0,0.0
5140,5686.0,1.0,5592516.0,4160000.0,14.0,5728.0,5595787.0,0.0
5158,50958.0,3.0,66182.0,50000.0,3.0,6343.0,105817.0,1.0
5176,0.0,0.0,1466000.0,1100000.0,4.0,16929.0,1393645.0,2.0
5178,20187.0,2.0,27024.0,27024.0,3.0,0.0,86679.0,3.0
5182,17463.0,2.0,1285286.0,1285286.0,3.0,0.0,1352036.0,1.0
5206,17356.0,1.0,638698.0,568998.0,8.0,7420.0,668464.0,0.0
5229,46736.0,4.0,843000.0,300000.0,10.0,13186.0,1002588.0,1.0
5237,0.0,0.0,354000.0,300000.0,8.0,5044.0,446917.0,0.0
5245,0.0,0.0,163966.0,76066.0,5.0,7659.0,154396.0,0.0
5255,18429.0,9.0,1018611.0,900000.0,10.0,105.0,921184.0,2.0
5264,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5285,149669.0,3.0,755664.0,309000.0,3.0,0.0,198652.0,1.0
5295,194665.0,5.0,582300.0,546300.0,5.0,13285.0,647909.0,2.0
5299,7511.0,2.0,18360601.0,6300000.0,26.0,35438.0,17590883.0,0.0
5302,23531.0,4.0,1586529.0,469999.0,10.0,35824.0,1572704.0,0.0
5307,37079.0,5.0,1131280.0,494000.0,15.0,75105.0,763113.0,1.0
5319,10.0,1.0,361742.0,173000.0,8.0,15148.0,223188.0,0.0
5329,91416.0,8.0,312240.0,205437.0,8.0,10660.0,369491.0,0.0
5350,28758.0,3.0,537000.0,259000.0,6.0,6345.0,490603.0,0.0
5374,11481.0,2.0,312000.0,300000.0,3.0,0.0,150292.0,2.0
5389,0.0,0.0,805500.0,300000.0,14.0,23175.0,761451.0,0.0
5393,8880.0,1.0,0.0,0.0,1.0,0.0,37637.0,1.0
5395,0.0,0.0,1194955.0,611620.0,7.0,30001.0,1172990.0,0.0
5396,0.0,0.0,1073283.0,260000.0,21.0,47066.0,1606007.0,0.0
5428,14552.0,2.0,367000.0,150000.0,7.0,66588.0,289756.0,1.0
5431,29850.0,5.0,4139930.0,1568815.0,15.0,17664.0,4232476.0,0.0
5451,100578.0,2.0,3465581.0,1570112.0,22.0,54649.0,3333545.0,0.0
5460,0.0,0.0,270000.0,200000.0,4.0,0.0,223873.0,0.0
5463,0.0,0.0,1173000.0,515000.0,12.0,0.0,1023580.0,0.0
5464,23469.0,2.0,1957700.0,750000.0,9.0,0.0,1561742.0,0.0
5481,344766.0,6.0,382585.0,250000.0,7.0,12971.0,482786.0,0.0
5490,70440.0,3.0,277756.0,100000.0,7.0,14210.0,136853.0,0.0
5505,9815.0,1.0,457700.0,200000.0,9.0,12328.0,251216.0,1.0
5506,0.0,0.0,123000.0,105000.0,3.0,0.0,146359.0,0.0
5522,71403.0,3.0,227248.0,222947.0,3.0,0.0,63740.0,1.0
5536,2761.0,1.0,539479.0,357479.0,8.0,3604.0,644383.0,0.0
5539,74598.0,6.0,230229.0,59000.0,11.0,16066.0,235606.0,0.0
5542,18282.0,5.0,471500.0,147000.0,8.0,1800.0,457654.0,0.0
5552,28191.0,4.0,373931.0,84000.0,11.0,6997.0,255397.0,1.0
5558,42390.0,5.0,672511.0,375000.0,7.0,6333.0,568436.0,0.0
5559,0.0,0.0,68150.0,50160.0,4.0,0.0,100843.0,0.0
5566,89226.0,1.0,167230.0,140000.0,2.0,5541.0,84063.0,1.0
5570,2307.0,1.0,0.0,0.0,1.0,0.0,29471.0,0.0
5582,0.0,0.0,544990.0,380000.0,10.0,2103.0,615562.0,0.0
5583,293344.0,6.0,5822276.0,2998738.0,10.0,44014.0,4889092.0,1.0
5600,289126.0,11.0,1559913.0,500000.0,14.0,5489.0,1237396.0,4.0
5601,46719.0,2.0,110000.0,100000.0,4.0,4029.0,138508.0,1.0
5608,5725.0,1.0,822501.0,350000.0,15.0,27305.0,784412.0,0.0
5613,6544.0,2.0,746000.0,320000.0,14.0,21482.0,837842.0,0.0
5614,0.0,0.0,3262772.0,2459772.0,5.0,0.0,2992343.0,1.0
5622,2212.0,1.0,554867.0,512567.0,7.0,11402.0,717688.0,0.0
5633,0.0,0.0,26000.0,26000.0,0.0,0.0,0.0,0.0
5644,14053.0,2.0,1150877.0,430975.0,10.0,17657.0,628624.0,0.0
5651,0.0,0.0,1159000.0,634000.0,11.0,69607.0,1128470.0,0.0
5672,20990.0,2.0,1010062.0,200000.0,19.0,29781.0,874034.0,0.0
5680,0.0,0.0,1538447.0,905447.0,12.0,38100.0,1452539.0,0.0
5704,40099.0,4.0,439190.0,124000.0,12.0,42129.0,592871.0,0.0
5719,20958.0,1.0,257405.0,120000.0,7.0,5000.0,250175.0,0.0
5730,238143.0,3.0,264151.0,150000.0,5.0,7617.0,301683.0,1.0
5731,0.0,0.0,186000.0,100000.0,5.0,12927.0,122730.0,0.0
5738,14606.0,2.0,252438.0,65000.0,9.0,18201.0,159719.0,0.0
5745,98384.0,2.0,517000.0,200000.0,4.0,32114.0,370360.0,0.0
5764,20692.0,3.0,840140.0,384341.0,10.0,10140.0,770019.0,0.0
5787,2376.0,1.0,251799.0,110000.0,14.0,7191.0,310703.0,0.0
5795,56015.0,5.0,1506492.0,1000000.0,6.0,10398.0,1030198.0,0.0
5796,40789.0,3.0,11000.0,10000.0,3.0,0.0,80720.0,1.0
5800,117610.0,4.0,1040647.0,200000.0,14.0,71120.0,580675.0,4.0
5808,0.0,0.0,1810305.0,823249.0,22.0,14513.0,1725882.0,0.0
5814,276.0,1.0,3683352.0,2900000.0,5.0,25954.0,3013669.0,0.0
5816,65310.0,10.0,296721.0,110000.0,12.0,4338.0,198578.0,0.0
5820,4919.0,2.0,232204.0,100000.0,8.0,12416.0,235630.0,0.0
5827,44660.0,5.0,708863.0,119000.0,23.0,46786.0,646650.0,0.0
5828,0.0,0.0,484584.0,87000.0,21.0,17864.0,493330.0,0.0
5840,0.0,0.0,262658.0,109000.0,8.0,4513.0,276895.0,0.0
5841,116019.0,7.0,111300.0,50000.0,8.0,8454.0,218316.0,1.0
5848,41176.0,3.0,2743000.0,2500000.0,5.0,20670.0,2665765.0,1.0
5861,2028.0,1.0,42000.0,40000.0,2.0,0.0,42000.0,0.0
5864,0.0,0.0,0.0,0.0,1.0,0.0,9018.0,0.0
5865,14710.0,3.0,441724.0,253922.0,6.0,0.0,361523.0,0.0
5871,8278.0,2.0,1783179.0,500000.0,10.0,16860.0,938850.0,0.0
5875,30.0,2.0,2032400.0,575400.0,13.0,12290.0,1789653.0,0.0
5876,169300.0,7.0,2752490.0,1500000.0,9.0,25510.0,2268292.0,2.0
5881,0.0,0.0,2771037.0,501924.0,15.0,19064.0,2243938.0,0.0
5886,21562.0,2.0,1965000.0,900000.0,8.0,0.0,1179581.0,1.0
5900,297540.0,6.0,2614997.0,300000.0,39.0,197238.0,2193614.0,0.0
5905,127460.0,6.0,600609.0,270000.0,8.0,23430.0,858077.0,1.0
5928,5276.0,2.0,223311.0,61000.0,10.0,13958.0,187797.0,0.0
5939,39297.0,1.0,60694.0,37000.0,3.0,10055.0,16776.0,0.0
5952,5917.0,3.0,4204572.0,575000.0,40.0,27730.0,3485433.0,0.0
5963,0.0,0.0,695336.0,368333.0,10.0,10724.0,798911.0,0.0
5969,139372.0,6.0,3686974.0,1200000.0,19.0,145606.0,2649004.0,0.0
5971,55143.0,5.0,1150078.0,316000.0,10.0,6103.0,697394.0,0.0
5976,5185.0,1.0,176485.0,100000.0,4.0,7689.0,112546.0,0.0
5988,147785.0,7.0,282300.0,100000.0,10.0,10848.0,312981.0,1.0
6010,26534.0,2.0,1000.0,1000.0,2.0,0.0,53865.0,1.0
6015,459.0,1.0,68398.0,50594.0,4.0,2004.0,58375.0,0.0
6019,23308.0,3.0,2108390.0,568928.0,24.0,20415.0,1855824.0,1.0
6023,97207.0,7.0,5161581.0,1525000.0,11.0,165721.0,3444210.0,0.0
6026,107809.0,10.0,2807393.0,1000000.0,16.0,317514.0,2596297.0,2.0
6035,0.0,0.0,10000.0,10000.0,1.0,1777.0,8416.0,0.0
6058,0.0,0.0,2526900.0,1805000.0,11.0,21112.0,2590880.0,0.0
6061,228732.0,15.0,3815582.0,300000.0,48.0,95422.0,2778710.0,0.0
6098,9216.0,3.0,442000.0,140000.0,13.0,8685.0,399116.0,0.0
6118,0.0,0.0,128400.0,78400.0,4.0,0.0,100148.0,0.0
6131,0.0,0.0,99700.0,51200.0,5.0,0.0,39388.0,0.0
6142,97139.0,2.0,165000.0,150000.0,3.0,0.0,126859.0,3.0
6148,5049.0,1.0,1932221.0,303350.0,35.0,101828.0,1822754.0,0.0
6149,3062.0,4.0,822760.0,230000.0,17.0,42884.0,425549.0,0.0
6162,949942.0,1.0,8608619.0,4650000.0,13.0,109121.0,10083119.0,0.0
6163,22833.0,2.0,1246053.0,423000.0,7.0,17434.0,680867.0,0.0
